TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,Purpose,OutOfPolicy,EntitiyCode,BusinessUnit,HotelNights,NetCosts
3159,CN,Beijing,RU,Moscow,11,First Class Flight,Conference/Exhibition,Yes,6000,Customer Support,1,2550
3166,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,6000,Services,3,2850
3167,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,7000,Executive Management,2,2550
3172,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Customer Visit,Yes,9000,Ecosystem,6,3300
3173,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,6000,Services,2,450
3175,AU,Sydney,AU,Perth,13,BMW 3 diesel,Enablement,Yes,9000,Ecosystem,6,3600
3181,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Conference/Exhibition,Yes,7000,Operations,1,2550
3191,US,New York,CA,Toronto,4,Train,Customer Visit,Yes,9000,Operations,4,300
3195,BR,Ṣo Paulo,AR,Buenos Aires,14,Volkswagen Golf diesel,Customer Visit,No,10000,Sales,4,750
3196,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Conference/Exhibition,Yes,7000,Operations,2,3300
3197,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Internal Business Trip,No,9000,Services,2,450
3199,CN,Beijing,IN,New Delhi,16,BMW 3 plugin hybrid,Conference/Exhibition,No,6000,Services,1,3000
3212,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,6000,Services,1,1800
3213,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,8000,Engineering,2,900
3214,US,New York,CA,Toronto,14,Volkswagen Golf diesel,Conference/Exhibition,No,7000,Value Engineering,1,2250
3217,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Enablement,No,9000,Customer Support,2,2700
3224,US,New York,CA,Toronto,4,Train,Conference/Exhibition,No,9000,Marketing,3,900
3226,AU,Sydney,US,Los Angeles,12,Business Class Flight,Customer Visit,No,10000,Executive Management,2,2850
3227,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Conference/Exhibition,No,6000,Sales,4,3450
3232,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Enablement,No,9000,Marketing,1,2400
3235,CN,Beijing,IN,New Delhi,10,Economy Flight,Enablement,No,8000,Services,4,1950
3237,AU,Sydney,SG,Singapore,10,Economy Flight,Enablement,No,7000,Finance,5,1500
3240,DE,Berlin,NL,Amsterdam,15,Volkswagen Golf petrol,Customer Visit,No,9000,Sales,1,450
3258,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Sales,6,3000
3272,AU,Sydney,SG,Singapore,10,Economy Flight,Enablement,No,10000,Executive Management,3,1200
3278,CN,Beijing,AU,Sydney,10,Economy Flight,Internal Business Trip,No,9000,Customer Support,1,450
3279,DE,Berlin,ES,Madrid,15,Volkswagen Golf petrol,Customer Visit,No,6000,Sales,3,450
3280,JP,Fukuoka,JP,Tokyo,17,Fiat 500 electric,Conference/Exhibition,No,9000,Services,3,450
3281,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,6000,Sales,2,1200
3287,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Internal Business Trip,No,6000,Marketing,3,1800
3291,ES,Madrid,PT,Lisbon,13,BMW 3 diesel,Conference/Exhibition,No,7000,Value Engineering,5,2700
3295,CN,Beijing,IN,New Delhi,12,Business Class Flight,Enablement,No,7000,Customer Support,1,1800
3298,DE,Berlin,IT,Rome,14,Volkswagen Golf diesel,Internal Business Trip,Yes,7000,Sales,1,2250
3306,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Conference/Exhibition,No,9000,Marketing,3,2400
3308,CN,Beijing,IN,New Delhi,10,Economy Flight,Internal Business Trip,No,6000,Executive Management,3,2700
3311,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,8000,Customer Support,3,3300
3314,AU,Sydney,SG,Singapore,10,Economy Flight,Internal Business Trip,No,6000,Executive Management,5,1500
3320,DE,Berlin,FR,Paris,14,Volkswagen Golf diesel,Customer Visit,Yes,9000,Sales,4,3000
3321,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Enablement,Yes,10000,Sales,3,1800
3322,AU,Sydney,US,Los Angeles,12,Business Class Flight,Customer Visit,Yes,9000,Marketing,3,750
3352,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,8000,Sales,2,3150
3353,AU,Sydney,NZ,Auckland,10,Economy Flight,Conference/Exhibition,No,7000,Marketing,3,900
3357,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Customer Visit,No,9000,Value Engineering,2,3600
3359,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Conference/Exhibition,No,10000,Sales,1,3000
3366,AU,Sydney,AU,Brisbane,17,Fiat 500 electric,Conference/Exhibition,No,7000,Sales,1,2550
3367,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Conference/Exhibition,No,10000,Sales,2,3150
3371,US,New York,MX,Mexico City,11,First Class Flight,Customer Visit,No,7000,Ecosystem,1,1800
3374,US,New York,MX,Mexico City,4,Train,Conference/Exhibition,No,7000,Sales,1,3450
3375,AU,Sydney,CN,Beijing,13,BMW 3 diesel,Enablement,No,7000,Value Engineering,6,2850
3384,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,7000,Value Engineering,3,2400
3385,US,New York,FR,Paris,12,Business Class Flight,Internal Business Trip,Yes,6000,Marketing,1,2850
3393,AU,Sydney,SG,Singapore,10,Economy Flight,Partner Visit,No,7000,Value Engineering,2,3150
3395,CN,Beijing,AU,Sydney,10,Economy Flight,Partner Visit,No,6000,Finance,2,1500
3410,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Internal Business Trip,No,10000,Sales,1,3900
3412,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Conference/Exhibition,Yes,7000,Value Engineering,2,3150
3413,CN,Beijing,RU,Moscow,11,First Class Flight,Customer Visit,Yes,9000,Value Engineering,2,3900
3415,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Customer Visit,Yes,9000,Finance,2,1650
3421,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Enablement,No,7000,Value Engineering,3,1200
3427,US,New York,MX,Mexico City,15,Volkswagen Golf petrol,Customer Visit,No,7000,Customer Support,2,450
3436,US,New York,CA,Toronto,13,BMW 3 diesel,Customer Visit,No,8000,Customer Support,3,900
3438,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,10000,Sales,3,750
3439,DE,Berlin,FR,Paris,4,Train,Conference/Exhibition,No,6000,Customer Support,2,1500
3444,DE,Berlin,GB,London,12,Business Class Flight,Customer Visit,No,9000,Sales,1,2550
3446,DE,Berlin,FR,Paris,4,Train,Conference/Exhibition,No,9000,Services,5,300
3449,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,10000,Value Engineering,3,3600
3452,AU,Sydney,DE,Frankfurt,10,Economy Flight,Internal Business Trip,No,8000,Sales,1,2400
3455,AU,Sydney,DE,Frankfurt,10,Economy Flight,Internal Business Trip,No,7000,Marketing,5,3300
3457,US,New York,FR,Paris,12,Business Class Flight,Customer Visit,Yes,10000,Sales,4,1200
3458,DE,Berlin,GB,London,12,Business Class Flight,Customer Visit,No,6000,Sales,4,2850
3459,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,10000,Marketing,4,2250
3460,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,No,6000,Sales,3,1800
3461,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,6000,Sales,1,2400
3469,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,9000,Sales,3,2400
3473,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,No,9000,Services,3,1500
3474,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Conference/Exhibition,No,6000,Value Engineering,2,2850
3487,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,Yes,9000,Customer Support,5,3450
3491,ZA,Cape Town,ZA,Johannesburg,14,Volkswagen Golf diesel,Customer Visit,No,9000,Services,3,2250
3498,AU,Sydney,US,Los Angeles,10,Economy Flight,Internal Business Trip,No,8000,Sales,4,3600
3499,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,Yes,6000,Services,3,2250
3502,MX,Mexico City,US,Miami,14,Volkswagen Golf diesel,Conference/Exhibition,Yes,9000,Marketing,3,450
3504,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,10000,Executive Management,3,900
3505,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Conference/Exhibition,Yes,6000,Marketing,1,2850
3508,CN,Beijing,TR,Istanbul,15,Volkswagen Golf petrol,Conference/Exhibition,No,10000,Marketing,2,3750
3510,AU,Sydney,US,Los Angeles,12,Business Class Flight,Internal Business Trip,Yes,9000,Value Engineering,4,1800
3512,BR,Ṣo Paulo,US,Miami,11,First Class Flight,Customer Visit,No,10000,Sales,3,1950
3517,JP,Fukuoka,JP,Tokyo,13,BMW 3 diesel,Conference/Exhibition,No,9000,Value Engineering,5,3150
3519,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,6000,Sales,3,1500
3520,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Internal Business Trip,No,8000,Ecosystem,5,450
3522,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,7000,Services,2,900
3524,DE,Berlin,ES,Madrid,4,Train,Customer Visit,No,10000,Marketing,1,1500
3538,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,7000,Customer Support,6,3000
3546,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,8000,Marketing,4,2850
3547,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,9000,Executive Management,3,1200
3552,DE,Hamburg,FR,Paris,14,Volkswagen Golf diesel,Internal Business Trip,No,9000,Customer Support,3,1350
3556,AU,Sydney,NZ,Auckland,10,Economy Flight,Conference/Exhibition,No,10000,Value Engineering,2,900
3557,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,8000,Executive Management,5,3000
3560,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,9000,Operations,4,2550
3565,DE,Berlin,NL,Amsterdam,14,Volkswagen Golf diesel,Customer Visit,Yes,6000,Operations,3,1500
3568,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,9000,Sales,5,1950
3572,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,8000,Legal,3,3150
3581,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Customer Visit,Yes,9000,Ecosystem,3,2400
3582,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,8000,Sales,1,900
3595,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,No,8000,Sales,2,2250
3601,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,10000,Value Engineering,3,1500
3605,CN,Beijing,RU,Moscow,12,Business Class Flight,Customer Visit,Yes,8000,Value Engineering,2,2700
3607,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,No,8000,Value Engineering,3,450
3611,DE,Berlin,NL,Amsterdam,17,Fiat 500 electric,Customer Visit,No,9000,Engineering,2,1350
3613,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Sales,3,3600
3614,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,6000,Sales,5,3300
3618,US,New York,FR,Paris,12,Business Class Flight,Customer Visit,No,6000,Marketing,3,900
3627,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,8000,Marketing,3,1500
3634,DE,Berlin,NL,Amsterdam,13,BMW 3 diesel,Customer Visit,No,10000,Ecosystem,2,1350
3639,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Customer Visit,Yes,7000,Sales,2,3600
3640,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,7000,Sales,5,3150
3646,CN,Beijing,IN,New Delhi,10,Economy Flight,Enablement,No,7000,Sales,6,2700
3647,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Customer Visit,No,8000,Value Engineering,2,3600
3649,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,No,9000,Value Engineering,6,3300
3653,CN,Beijing,IN,New Delhi,12,Business Class Flight,Conference/Exhibition,Yes,10000,Sales,2,2550
3654,CN,Beijing,GB,London,10,Economy Flight,Conference/Exhibition,No,10000,Sales,2,3150
3657,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,No,9000,Sales,1,1800
3664,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Internal Business Trip,No,10000,Value Engineering,3,3600
3673,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,8000,Sales,4,2400
3674,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,8000,Marketing,3,3000
3683,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Services,5,450
3685,MX,Mexico City,US,Miami,14,Volkswagen Golf diesel,Customer Visit,No,6000,Sales,5,2700
3698,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,8000,Marketing,3,2550
3702,US,New York,MX,Mexico City,11,First Class Flight,Enablement,Yes,7000,Value Engineering,3,3150
3703,BR,Ṣo Paulo,US,Miami,11,First Class Flight,Conference/Exhibition,No,10000,Executive Management,2,1500
3706,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,10000,Marketing,3,2550
3710,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Value Engineering,5,1500
3712,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Value Engineering,3,3150
3715,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,6000,Sales,3,1800
3717,BR,Ṣo Paulo,AR,Buenos Aires,14,Volkswagen Golf diesel,Conference/Exhibition,No,6000,Sales,4,3450
3718,US,New York,MX,Mexico City,14,Volkswagen Golf diesel,Customer Visit,Yes,10000,Sales,3,900
3724,DE,Hamburg,FR,Paris,17,Fiat 500 electric,Customer Visit,No,8000,Sales,1,300
3732,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,Yes,6000,Executive Management,5,2550
3733,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,10000,Ecosystem,3,3450
3734,DE,Berlin,GB,London,12,Business Class Flight,Conference/Exhibition,No,10000,Sales,1,2550
3743,DE,Berlin,ES,Madrid,13,BMW 3 diesel,Conference/Exhibition,No,6000,Sales,6,3600
3750,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,No,8000,Sales,5,2850
3751,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,10000,Value Engineering,1,2700
3760,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,7000,Marketing,1,3000
3761,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,6000,Office Management,3,1500
3762,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,No,8000,Sales,3,450
3763,CN,Beijing,GB,London,12,Business Class Flight,Conference/Exhibition,Yes,8000,Sales,3,1200
3764,DE,Berlin,GB,London,12,Business Class Flight,Conference/Exhibition,No,7000,Sales,3,2700
3771,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,6000,Sales,2,300
3778,US,New York,MX,Mexico City,15,Volkswagen Golf petrol,Conference/Exhibition,No,8000,Marketing,5,2400
3786,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,6000,Engineering,4,2700
3787,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,No,9000,Office Management,2,3300
3788,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,10000,Executive Management,3,3150
3790,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,10000,Sales,3,1200
3791,US,New York,FR,Paris,11,First Class Flight,Conference/Exhibition,No,6000,Sales,3,1800
3793,US,New York,CA,Toronto,15,Volkswagen Golf petrol,Customer Visit,Yes,7000,Marketing,2,2850
3795,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Sales,3,1200
3797,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Conference/Exhibition,No,7000,Marketing,3,750
3800,CN,Beijing,RU,Moscow,10,Economy Flight,Conference/Exhibition,No,8000,Marketing,3,3600
3807,AU,Sydney,AU,Melbourne,13,BMW 3 diesel,Customer Visit,Yes,7000,Services,5,1500
3808,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Conference/Exhibition,No,6000,Marketing,1,450
3812,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,8000,Value Engineering,3,450
3813,US,New York,CA,Toronto,14,Volkswagen Golf diesel,Conference/Exhibition,No,7000,Sales,5,3600
3825,AU,Sydney,DE,Frankfurt,10,Economy Flight,Enablement,No,8000,Office Management,2,2550
3826,CN,Beijing,GB,London,12,Business Class Flight,Customer Visit,Yes,8000,Sales,5,1200
3830,BR,Ṣo Paulo,AR,Buenos Aires,15,Volkswagen Golf petrol,Conference/Exhibition,No,7000,Finance,3,900
3833,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Customer Visit,No,9000,Sales,1,3300
3835,US,New York,MX,Mexico City,13,BMW 3 diesel,Conference/Exhibition,No,7000,Executive Management,2,1800
3844,CN,Beijing,RU,Moscow,12,Business Class Flight,Conference/Exhibition,Yes,10000,Value Engineering,2,1200
3845,CN,Beijing,TR,Istanbul,14,Volkswagen Golf diesel,Enablement,No,10000,Services,2,1800
3848,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Internal Business Trip,No,10000,Services,4,2400
3851,AU,Sydney,NZ,Auckland,10,Economy Flight,Enablement,No,9000,Sales,2,2700
3855,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,9000,Customer Support,3,3600
3859,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Customer Visit,No,9000,Value Engineering,3,450
3860,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,9000,Sales,3,1800
3861,DE,Berlin,ES,Madrid,4,Train,Conference/Exhibition,No,7000,Operations,2,3000
3864,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,Yes,6000,Customer Support,4,2850
3865,ZA,Cape Town,ZA,Johannesburg,16,BMW 3 plugin hybrid,Conference/Exhibition,No,7000,Marketing,2,3150
3866,DE,Berlin,IT,Rome,14,Volkswagen Golf diesel,Internal Business Trip,No,8000,Sales,2,2850
3868,US,New York,CA,Toronto,15,Volkswagen Golf petrol,Conference/Exhibition,No,9000,Sales,3,1200
3869,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Customer Visit,No,10000,Marketing,2,1800
3872,AU,Sydney,NZ,Auckland,12,Business Class Flight,Conference/Exhibition,No,9000,Sales,1,2700
3879,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,7000,Services,5,900
3890,CN,Beijing,AU,Sydney,13,BMW 3 diesel,Customer Visit,No,6000,Sales,6,3300
3891,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,9000,Sales,2,2250
3893,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,No,10000,Office Management,3,3600
3896,US,New York,CA,Toronto,12,Business Class Flight,Internal Business Trip,Yes,8000,Marketing,4,2700
3902,CN,Beijing,RU,Moscow,10,Economy Flight,Partner Visit,No,10000,Sales,1,450
3903,DE,Berlin,IT,Rome,4,Train,Customer Visit,No,10000,Sales,5,1500
3916,CN,Beijing,AU,Sydney,12,Business Class Flight,Conference/Exhibition,Yes,9000,Customer Support,3,1350
3918,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,Yes,10000,Sales,4,2700
3919,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,10000,Executive Management,3,3150
3920,AU,Sydney,AU,Perth,15,Volkswagen Golf petrol,Customer Visit,No,6000,Ecosystem,1,3600
3923,DE,Berlin,GB,London,12,Business Class Flight,Enablement,No,7000,Office Management,2,1500
3926,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Sales,3,1500
3929,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Executive Management,4,1350
3930,DE,Berlin,ES,Madrid,11,First Class Flight,Enablement,No,8000,Services,3,2400
3932,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,Yes,9000,Marketing,3,2700
3945,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,6000,Sales,3,1800
3946,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Internal Business Trip,No,8000,Sales,3,900
3948,AU,Sydney,DE,Frankfurt,10,Economy Flight,Internal Business Trip,No,6000,Executive Management,1,1800
3950,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,10000,Services,2,900
3955,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,8000,Marketing,1,1800
3961,AU,Sydney,DE,Frankfurt,10,Economy Flight,Internal Business Trip,No,10000,Finance,3,1200
3963,AU,Sydney,SG,Singapore,12,Business Class Flight,Conference/Exhibition,No,9000,Operations,1,3150
3964,US,New York,MX,Mexico City,14,Volkswagen Golf diesel,Customer Visit,No,8000,Services,2,3300
3965,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,7000,Sales,2,2250
3968,DE,Berlin,ES,Madrid,12,Business Class Flight,Internal Business Trip,Yes,8000,Sales,4,1350
3975,US,New York,CA,Toronto,4,Train,Conference/Exhibition,No,9000,Sales,2,750
3977,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,Yes,7000,Office Management,1,900
3982,AU,Sydney,US,Los Angeles,12,Business Class Flight,Conference/Exhibition,Yes,6000,Marketing,2,3450
3984,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,7000,Ecosystem,2,2700
3985,DE,Hamburg,DE,Berlin,15,Volkswagen Golf petrol,Internal Business Trip,No,8000,Marketing,5,3600
3989,DE,Berlin,ES,Madrid,13,BMW 3 diesel,Conference/Exhibition,No,9000,Customer Support,5,3600
3991,DE,Berlin,NL,Amsterdam,13,BMW 3 diesel,Customer Visit,No,6000,Office Management,6,900
4000,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Sales,6,3750
4006,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Conference/Exhibition,No,8000,Sales,2,2400
4017,DE,Berlin,GB,London,4,Train,Conference/Exhibition,Yes,7000,Customer Support,1,3900
4018,AU,Sydney,SG,Singapore,10,Economy Flight,Enablement,No,7000,Marketing,1,3000
4025,CN,Beijing,RU,Moscow,10,Economy Flight,Enablement,No,9000,Executive Management,2,2550
4028,ZA,Cape Town,ZA,Johannesburg,15,Volkswagen Golf petrol,Internal Business Trip,No,9000,Sales,5,1200
4050,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Conference/Exhibition,No,6000,Sales,4,1500
4051,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Conference/Exhibition,Yes,8000,Marketing,3,2400
4057,CN,Beijing,AU,Sydney,10,Economy Flight,Customer Visit,No,8000,Sales,4,3150
4067,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,7000,Marketing,1,900
